id,label,dataset,subset,file,extension,path
1cebec0c-ca2e-4643-8a20-9efd68672468,0,dresden,Kodak_M1063_0,Kodak_M1063_0_9895.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_0_9895.JPG
aad3c369-9704-42ba-8df2-b42dd23a9649,1,polardiff,DALL.E_3,e1123edc-17c2-48a3-b475-40efdfa06037.png,png,/datasets/synthbuster/polardiff/DALL.E_3/e1123edc-17c2-48a3-b475-40efdfa06037.png
03d3921b-8381-4c75-8e1a-6cb844be3325,0,dresden,Kodak_M1063_0,Kodak_M1063_4_12444.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_4_12444.JPG
fe33d444-61df-4507-b55f-3cc39d9a27a4,0,dresden,Panasonic_DMC_FZ50,Panasonic_DMC-FZ50_1_27467.JPG,JPG,/datasets/synthbuster/dresden/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_1_27467.JPG
6b14145b-a242-4db6-8496-7222e79c7b02,1,polardiff,MIDJOURNEY,c899dc61-e579-462e-851b-a3f38a31b60f.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/c899dc61-e579-462e-851b-a3f38a31b60f.png
ba51dba6-09ed-459d-b652-fd1a858b4fef,1,polardiff,DALL.E_3,5c38f248-cbf7-4f38-b6bf-48e3f51146e6.png,png,/datasets/synthbuster/polardiff/DALL.E_3/5c38f248-cbf7-4f38-b6bf-48e3f51146e6.png
31770bc0-8227-4ab3-a575-cc459cca2670,0,dresden,rollei_RCP_7325XS,Rollei_RCP-7325XS_2_43061.JPG,JPG,/datasets/synthbuster/dresden/rollei_RCP_7325XS/Rollei_RCP-7325XS_2_43061.JPG
781d452e-a596-41d3-822f-07ecd05debc7,1,polardiff,STABLE_DIFFUSION_2.1,2c158278-4e95-4f24-83f2-cf4490a13f41.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_2.1/2c158278-4e95-4f24-83f2-cf4490a13f41.png
086f3d29-269c-4ca9-9f87-fbce3d916abb,0,dresden,Nikon_D70,Nikon_D70s_0_22019.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D70/Nikon_D70s_0_22019.JPG
c46c873a-18f2-48b2-bb79-cbfb293fa3d5,1,polardiff,STABLE_DIFFUSION_1.,ac93dc6c-c7db-4c9e-9582-4535ca046657.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./ac93dc6c-c7db-4c9e-9582-4535ca046657.png
3b36da5c-d233-49f8-b277-2dc7cfae7a6a,0,dresden,Sony_DSC_T77,Sony_DSC-T77_1_48968.JPG,JPG,/datasets/synthbuster/dresden/Sony_DSC_T77/Sony_DSC-T77_1_48968.JPG
44aa573b-c63f-4487-a487-f3324a287391,1,polardiff,FIREFLY,8a6d2856-8ecd-4a89-8f5e-58ce1e46e15f.png,png,/datasets/synthbuster/polardiff/FIREFLY/8a6d2856-8ecd-4a89-8f5e-58ce1e46e15f.png
409f8a16-2097-4445-923a-b333bbfb9826,1,polardiff,FIREFLY,b268b76a-deb8-4ce7-a476-a78360f641dd.png,png,/datasets/synthbuster/polardiff/FIREFLY/b268b76a-deb8-4ce7-a476-a78360f641dd.png
ec903a7d-bb74-4bcf-9545-82e490d19ee5,0,dresden,Panasonic_DMC_FZ50,Panasonic_DMC-FZ50_2_29386.JPG,JPG,/datasets/synthbuster/dresden/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_2_29386.JPG
efede2a8-7758-4720-aad7-b5ae46b31db2,0,dresden,Casio_EX_Z150_0,Casio_EX-Z150_0_5042.JPG,JPG,/datasets/synthbuster/dresden/Casio_EX_Z150_0/Casio_EX-Z150_0_5042.JPG
c9f15a8e-ee60-441d-8d90-81fafcd37cd4,1,polardiff,DALL.E_2,6ed2313d-ddb1-474c-98a5-2087eb62b918.png,png,/datasets/synthbuster/polardiff/DALL.E_2/6ed2313d-ddb1-474c-98a5-2087eb62b918.png
f7f18ace-fc04-4a8e-8221-89fe3c0a283e,1,polardiff,FIREFLY,9a650e2f-86d3-414a-872c-c538693bfc56.png,png,/datasets/synthbuster/polardiff/FIREFLY/9a650e2f-86d3-414a-872c-c538693bfc56.png
deeaab0d-4d79-4810-a160-19f7768afbb6,1,polardiff,STABLE_DIFFUSION_XL,1b3640f1-e472-4df8-a3bf-da549fbda3db.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_XL/1b3640f1-e472-4df8-a3bf-da549fbda3db.png
b5c05ba8-4df7-4292-8f6c-ffad4ee9cd13,0,dresden,Samsung_L74wide,Samsung_L74wide_1_44299.JPG,JPG,/datasets/synthbuster/dresden/Samsung_L74wide/Samsung_L74wide_1_44299.JPG
17ed58b3-3d7f-4164-a9d3-9889fe5e9410,0,dresden,Pentax_OptioW60,Pentax_OptioW60_0_32963.JPG,JPG,/datasets/synthbuster/dresden/Pentax_OptioW60/Pentax_OptioW60_0_32963.JPG
31ceff22-57dd-4ab8-a415-cecd14394b28,0,dresden,Kodak_M1063_0,Kodak_M1063_3_11876.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_3_11876.JPG
a32b60b4-35ff-4056-9217-1c8c6079ecec,0,dresden,Kodak_M1063_0,Kodak_M1063_3_11519.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_3_11519.JPG
477c2f33-9cdf-4c46-929b-e7d9c825698d,0,dresden,Kodak_M1063_0,Kodak_M1063_3_11891.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_3_11891.JPG
54b336f4-3246-459a-950d-dffa7b622535,1,polardiff,MIDJOURNEY,551f302c-bf20-4677-8e52-112c7248d78d.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/551f302c-bf20-4677-8e52-112c7248d78d.png
98b3a28d-bbae-4150-b2ed-a819e1860a61,0,dresden,Kodak_M1063_0,Kodak_M1063_2_11245.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_2_11245.JPG
9a7a0059-f741-4504-9fcf-6f6646fa4137,0,dresden,Samsung_L74wide,Samsung_L74wide_1_44126.JPG,JPG,/datasets/synthbuster/dresden/Samsung_L74wide/Samsung_L74wide_1_44126.JPG
242561f4-5b56-4655-8a35-b40e9f327364,0,dresden,Nikon_D200,Nikon_D200_1_17262.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_1_17262.JPG
360275f5-49df-448c-90d6-935eecfc5c53,0,dresden,Samsung_L74wide,Samsung_L74wide_0_43687.JPG,JPG,/datasets/synthbuster/dresden/Samsung_L74wide/Samsung_L74wide_0_43687.JPG
0928e24b-b7b3-4efb-85d2-535c0b9b892a,0,dresden,Nikon_D200,Nikon_D200_0_15697.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_0_15697.JPG
95dd769f-a13b-4ba9-b166-f01f67aefaf9,1,polardiff,DALL.E_2,9a56a3a4-8963-4cda-a867-8cb6f973db27.png,png,/datasets/synthbuster/polardiff/DALL.E_2/9a56a3a4-8963-4cda-a867-8cb6f973db27.png
ce02fe23-a430-402a-a7cc-05b83a72eead,0,dresden,Samsung_NV15,Samsung_NV15_1_45953.JPG,JPG,/datasets/synthbuster/dresden/Samsung_NV15/Samsung_NV15_1_45953.JPG
0c7a248b-c432-4124-a561-23ca71828471,0,dresden,Agfa_DC-733s,Agfa_DC-733s_0_568.JPG,JPG,/datasets/synthbuster/dresden/Agfa_DC-733s/Agfa_DC-733s_0_568.JPG
cbb938ec-2ab6-46fe-8dbb-1e7cb10fc665,0,dresden,Nikon_CoolPixS710_0,Nikon_CoolPixS710_4_14566.JPG,JPG,/datasets/synthbuster/dresden/Nikon_CoolPixS710_0/Nikon_CoolPixS710_4_14566.JPG
c677f5ef-ccec-429d-a1a7-a419bdd59ff5,0,dresden,Olympus_mju_1050SW,Olympus_mju_1050SW_3_25262.JPG,JPG,/datasets/synthbuster/dresden/Olympus_mju_1050SW/Olympus_mju_1050SW_3_25262.JPG
f7e0d516-1884-4b80-b7dc-08a14e1fdc73,0,dresden,Agfa_Sensor505-x_0,Agfa_Sensor505-x_0_1905.JPG,JPG,/datasets/synthbuster/dresden/Agfa_Sensor505-x_0/Agfa_Sensor505-x_0_1905.JPG
b93f7b73-b011-4c3a-baca-464502754367,0,dresden,Nikon_D200,Nikon_D200_0_15583.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_0_15583.JPG
2463854f-6822-4a06-bc4b-718bd4242ba4,0,dresden,Casio_EX_Z150_0,Casio_EX-Z150_2_5973.JPG,JPG,/datasets/synthbuster/dresden/Casio_EX_Z150_0/Casio_EX-Z150_2_5973.JPG
ac35c2b7-fea4-4080-9d79-3ea5f62efe97,1,polardiff,FIREFLY,87bea9ab-3dbb-4a05-890e-690091dd59e6.png,png,/datasets/synthbuster/polardiff/FIREFLY/87bea9ab-3dbb-4a05-890e-690091dd59e6.png
52d7c65f-db90-49c2-92ec-b7737a8685f7,0,dresden,Samsung_L74wide,Samsung_L74wide_2_44862.JPG,JPG,/datasets/synthbuster/dresden/Samsung_L74wide/Samsung_L74wide_2_44862.JPG
61ac42c6-e49b-4fb9-866c-8cfd4f13d6c9,0,dresden,Sony_DSC_W170,Sony_DSC-W170_0_50899.JPG,JPG,/datasets/synthbuster/dresden/Sony_DSC_W170/Sony_DSC-W170_0_50899.JPG
efda93f9-ed09-4224-b6a6-511af35b17be,0,dresden,Nikon_D200,Nikon_D200_1_17246.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_1_17246.JPG
9aea9724-342a-4e3c-997d-0cb700528c67,0,dresden,Sony_DSC_T77,Sony_DSC-T77_3_50711.JPG,JPG,/datasets/synthbuster/dresden/Sony_DSC_T77/Sony_DSC-T77_3_50711.JPG
6565208c-cfb1-4460-85b6-2665897287ce,0,dresden,Praktica_DCZ59,Praktica_DCZ5.9_1_34198.JPG,JPG,/datasets/synthbuster/dresden/Praktica_DCZ59/Praktica_DCZ5.9_1_34198.JPG
563a851d-3a24-4c09-8845-85917a2cb42e,1,polardiff,STABLE_DIFFUSION_1.,eb9b4008-6ad4-42c3-95b2-9f1b6e7774ba.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./eb9b4008-6ad4-42c3-95b2-9f1b6e7774ba.png
946ad213-30cc-4028-997f-6fe3a0840117,1,polardiff,STABLE_DIFFUSION_XL,030458d3-aded-4e06-b2df-4d508119e8a1.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_XL/030458d3-aded-4e06-b2df-4d508119e8a1.png
5a2230b6-9427-410d-9b07-90808d046f6c,0,dresden,Nikon_D70,Nikon_D70s_1_23074.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D70/Nikon_D70s_1_23074.JPG
9a65f7f4-7590-4b0f-92d5-56905cc2bda8,1,polardiff,DALL.E_3,4a4a2130-1345-47f9-a5a4-289f76286a41.png,png,/datasets/synthbuster/polardiff/DALL.E_3/4a4a2130-1345-47f9-a5a4-289f76286a41.png
aa172fde-391d-4f02-b03d-496af0c97977,0,dresden,Casio_EX_Z150_0,Casio_EX-Z150_0_5045.JPG,JPG,/datasets/synthbuster/dresden/Casio_EX_Z150_0/Casio_EX-Z150_0_5045.JPG
e9b145ce-0e88-4c85-b504-eef99471e17d,1,polardiff,STABLE_DIFFUSION_2.1,29e7de17-dcf2-4279-9e6b-c4f1d4118248.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_2.1/29e7de17-dcf2-4279-9e6b-c4f1d4118248.png
da94f261-da4c-410f-8eb4-3fa449e2bb24,1,polardiff,STABLE_DIFFUSION_1.,0270d5be-4848-459a-9e7e-e8f5e02abb7f.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./0270d5be-4848-459a-9e7e-e8f5e02abb7f.png
b2bb11bc-bcb4-4206-9987-6fb415b1931b,1,polardiff,MIDJOURNEY,f145f8f8-f589-4b7d-b773-7fc101309563.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/f145f8f8-f589-4b7d-b773-7fc101309563.png
20143f35-1693-4784-903c-872595746eca,1,polardiff,STABLE_DIFFUSION_1.,39fcc0c7-eb9c-4642-8fae-44d1f1a3221f.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./39fcc0c7-eb9c-4642-8fae-44d1f1a3221f.png
e22df9eb-7ca2-4c5d-b677-fd06b3228313,0,dresden,Samsung_NV15,Samsung_NV15_0_45484.JPG,JPG,/datasets/synthbuster/dresden/Samsung_NV15/Samsung_NV15_0_45484.JPG
6975b475-ebb5-4ce9-89de-e00201726d66,0,dresden,Sony_DSC_W170,Sony_DSC-W170_0_51471.JPG,JPG,/datasets/synthbuster/dresden/Sony_DSC_W170/Sony_DSC-W170_0_51471.JPG
5eebb87e-6020-47ab-ad07-87c760ac61e7,1,polardiff,DALL.E_3,baab6df1-c09b-40e3-a5a9-7d0c5fd76472.png,png,/datasets/synthbuster/polardiff/DALL.E_3/baab6df1-c09b-40e3-a5a9-7d0c5fd76472.png
b68fc817-cad1-42e1-841b-9c4a96670eee,1,polardiff,STABLE_DIFFUSION_1.,d092f3ef-486c-467d-98c4-e018ba3e0f5a.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./d092f3ef-486c-467d-98c4-e018ba3e0f5a.png
0f59d0b3-082b-4136-b5db-c6c5a288155c,1,polardiff,STABLE_DIFFUSION_2.1,9d5d9b33-e0bd-4b9d-ac2f-034c32c7154f.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_2.1/9d5d9b33-e0bd-4b9d-ac2f-034c32c7154f.png
78d53837-f2b9-42ce-81a9-33eda625c2ee,0,dresden,Panasonic_DMC_FZ50,Panasonic_DMC-FZ50_1_27336.JPG,JPG,/datasets/synthbuster/dresden/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_1_27336.JPG
639ebffc-6026-4fd0-b834-22d65ac6fd6b,0,dresden,Nikon_D200,Nikon_D200_0_15399.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_0_15399.JPG
6309b299-4a8a-443d-9a4e-dd2df22c2296,0,dresden,Nikon_D200,Nikon_D200_0_15028.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_0_15028.JPG
a8999957-31f8-4cc3-9af4-2adeaf9ea1fe,1,polardiff,DALL.E_2,a120b022-b2e8-4807-beda-eed40a8b7306.png,png,/datasets/synthbuster/polardiff/DALL.E_2/a120b022-b2e8-4807-beda-eed40a8b7306.png
63bf3c21-fc0e-42ac-b862-68f395c49c74,0,dresden,Kodak_M1063_0,Kodak_M1063_4_12078.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_4_12078.JPG
41ddfd57-c203-4340-bb29-146eaa571e31,0,dresden,Samsung_NV15,Samsung_NV15_2_46528.JPG,JPG,/datasets/synthbuster/dresden/Samsung_NV15/Samsung_NV15_2_46528.JPG
8e96c650-8369-4292-bd8f-625ddf359d9a,0,dresden,Canon_PowerShotA640,Canon_PowerShotA640_0_4819.JPG,JPG,/datasets/synthbuster/dresden/Canon_PowerShotA640/Canon_PowerShotA640_0_4819.JPG
0f733cbe-e2f1-4750-9384-901c9e3f0ae1,1,polardiff,DALL.E_3,af3945b2-7f4b-4d66-8440-72fad5d47cdd.png,png,/datasets/synthbuster/polardiff/DALL.E_3/af3945b2-7f4b-4d66-8440-72fad5d47cdd.png
e9d84242-b6c7-4cf6-8c25-5db89cd60919,0,dresden,Sony_DSC_T77,Sony_DSC-T77_1_49085.JPG,JPG,/datasets/synthbuster/dresden/Sony_DSC_T77/Sony_DSC-T77_1_49085.JPG
55b012fe-86ac-40e6-8794-0fea3076fa4c,1,polardiff,DALL.E_3,570ee91b-881b-4fe0-ab97-a7fa4d4fbe17.png,png,/datasets/synthbuster/polardiff/DALL.E_3/570ee91b-881b-4fe0-ab97-a7fa4d4fbe17.png
e16ee889-d316-4b13-b3af-e60a6608fc4d,0,dresden,Kodak_M1063_0,Kodak_M1063_4_12201.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_4_12201.JPG
232d16ff-f05c-4015-bc79-29fcc56e6f8a,0,dresden,Sony_DSC_W170,Sony_DSC-W170_0_50975.JPG,JPG,/datasets/synthbuster/dresden/Sony_DSC_W170/Sony_DSC-W170_0_50975.JPG
29698b97-e0f5-41c2-8581-fc641d5fa7c9,0,dresden,Ricoh_GX100,Ricoh_GX100_0_36013.JPG,JPG,/datasets/synthbuster/dresden/Ricoh_GX100/Ricoh_GX100_0_36013.JPG
23517d02-0abf-4129-8ec1-a755e0d583c9,0,dresden,Samsung_L74wide,Samsung_L74wide_1_44309.JPG,JPG,/datasets/synthbuster/dresden/Samsung_L74wide/Samsung_L74wide_1_44309.JPG
6890166b-0a5f-4a92-abd4-36652d4dc3c1,0,dresden,Olympus_mju_1050SW,Olympus_mju_1050SW_0_23699.JPG,JPG,/datasets/synthbuster/dresden/Olympus_mju_1050SW/Olympus_mju_1050SW_0_23699.JPG
c51c61d0-29b1-4aa7-b51f-1ee02b73bc68,0,dresden,Agfa_DC-830i_0,Agfa_DC-733s_0_583.JPG,JPG,/datasets/synthbuster/dresden/Agfa_DC-830i_0/Agfa_DC-733s_0/Agfa_DC-733s_0_583.JPG
824d9e76-05d6-4929-984d-2a9be542984d,0,dresden,Nikon_D70,Nikon_D70s_1_22920.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D70/Nikon_D70s_1_22920.JPG
b3f22f89-e770-46cf-9957-98da8faf726e,0,dresden,Nikon_CoolPixS710_0,Nikon_CoolPixS710_3_14216.JPG,JPG,/datasets/synthbuster/dresden/Nikon_CoolPixS710_0/Nikon_CoolPixS710_3_14216.JPG
12fe6076-a8d1-4e6e-b639-32f9074fcae6,0,dresden,Casio_EX_Z150_0,Casio_EX-Z150_3_6520.JPG,JPG,/datasets/synthbuster/dresden/Casio_EX_Z150_0/Casio_EX-Z150_3_6520.JPG
5d5b1687-1ae4-48fd-9ba9-1de46c65a58e,0,dresden,Kodak_M1063_0,Kodak_M1063_0_9897.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_0_9897.JPG
2697d220-8836-4e3a-a311-1458d8a6ec90,1,polardiff,STABLE_DIFFUSION_1.,c14fe155-6b45-44f3-8263-88cb70af850d.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./c14fe155-6b45-44f3-8263-88cb70af850d.png
36643d4c-50f3-4ec4-99a1-9291cea47a2b,0,dresden,Ricoh_GX100,Ricoh_GX100_2_38996.JPG,JPG,/datasets/synthbuster/dresden/Ricoh_GX100/Ricoh_GX100_2_38996.JPG
a266a89c-e8c9-4d3e-947f-8b8b73a3683f,1,polardiff,DALL.E_3,83de76ea-bd66-4170-b8e8-605f3e62774e.png,png,/datasets/synthbuster/polardiff/DALL.E_3/83de76ea-bd66-4170-b8e8-605f3e62774e.png
864d9e9f-90b4-4259-a1cd-0c3556504196,1,polardiff,STABLE_DIFFUSION_2.1,108dded6-3cb0-4f5d-aa75-97a11f6b9f27.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_2.1/108dded6-3cb0-4f5d-aa75-97a11f6b9f27.png
8699487c-1de6-4e2f-bfa1-dcf1cff05dad,0,dresden,Samsung_L74wide,Samsung_L74wide_2_44660.JPG,JPG,/datasets/synthbuster/dresden/Samsung_L74wide/Samsung_L74wide_2_44660.JPG
38e66507-fc58-4630-823f-16f181a3a675,0,dresden,Nikon_D200,Nikon_D200_0_15030.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D200/Nikon_D200_0_15030.JPG
9904ee06-c758-4f0a-83ed-09defc1b5da4,0,dresden,Panasonic_DMC_FZ50,Panasonic_DMC-FZ50_0_26029.JPG,JPG,/datasets/synthbuster/dresden/Panasonic_DMC_FZ50/Panasonic_DMC-FZ50_0_26029.JPG
2da43c90-75d1-4c03-a799-93f840ed60fb,1,polardiff,DALL.E_2,8d5c516b-b9b9-4627-a522-e21b7a2343fe.png,png,/datasets/synthbuster/polardiff/DALL.E_2/8d5c516b-b9b9-4627-a522-e21b7a2343fe.png
b05fed19-99e1-4d1c-ac9a-5588086438c6,0,dresden,Olympus_mju_1050SW,Olympus_mju_1050SW_3_25120.JPG,JPG,/datasets/synthbuster/dresden/Olympus_mju_1050SW/Olympus_mju_1050SW_3_25120.JPG
80af24d4-0e3b-457d-9b6f-351c28babde4,1,polardiff,STABLE_DIFFUSION_2.1,883eb54f-eb72-4cba-9164-e7baccdfead7.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_2.1/883eb54f-eb72-4cba-9164-e7baccdfead7.png
552bd4c5-73a2-4f6f-a049-646f112f0974,1,polardiff,MIDJOURNEY,e16c7c25-a35a-4e61-b5b4-21141e24a0e0.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/e16c7c25-a35a-4e61-b5b4-21141e24a0e0.png
8d8b56c1-630f-4cda-bb8f-a7949bbb9bea,1,polardiff,MIDJOURNEY,7645399f-94e8-42e1-8068-79802d2341e0.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/7645399f-94e8-42e1-8068-79802d2341e0.png
1105e704-2aa7-4df2-887e-7adb446a2af5,0,dresden,Samsung_NV15,Samsung_NV15_2_46512.JPG,JPG,/datasets/synthbuster/dresden/Samsung_NV15/Samsung_NV15_2_46512.JPG
cdf929eb-e2aa-496d-9c27-a65c296baa87,1,polardiff,DALL.E_2,fec8f0f1-2723-46d5-8d86-ef3cd969123d.png,png,/datasets/synthbuster/polardiff/DALL.E_2/fec8f0f1-2723-46d5-8d86-ef3cd969123d.png
3da7da78-3a7e-4ff0-bedc-255885cb18fb,0,dresden,Kodak_M1063_0,Kodak_M1063_1_10437.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_1_10437.JPG
c0c0fac5-e8f9-4b72-ab5a-0353fd20172a,0,dresden,Nikon_D70,Nikon_D70_1_20809.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D70/Nikon_D70_1_20809.JPG
3d6992dd-62e9-4778-bcd6-d601edcac042,0,dresden,Olympus_mju_1050SW,Olympus_mju_1050SW_1_24332.JPG,JPG,/datasets/synthbuster/dresden/Olympus_mju_1050SW/Olympus_mju_1050SW_1_24332.JPG
71b44a14-9d24-40ab-bffd-809613e311e9,0,dresden,Ricoh_GX100,Ricoh_GX100_1_37493.JPG,JPG,/datasets/synthbuster/dresden/Ricoh_GX100/Ricoh_GX100_1_37493.JPG
dac4d9ef-1ff6-402d-b9e0-2e59663abc4a,1,polardiff,STABLE_DIFFUSION_XL,a7678241-c9e5-44ac-9d3f-28822fece714.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_XL/a7678241-c9e5-44ac-9d3f-28822fece714.png
292b56b1-6cea-47d3-8682-a953a4ff44f4,0,dresden,Kodak_M1063_0,Kodak_M1063_1_10159.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_1_10159.JPG
308ab531-59f6-4954-912c-00927b382ea7,0,dresden,Agfa_DC-830i_0,Agfa_DC-733s_0_787.JPG,JPG,/datasets/synthbuster/dresden/Agfa_DC-830i_0/Agfa_DC-733s_0/Agfa_DC-733s_0_787.JPG
d0d48db2-1e64-4a67-bc83-8b7cea3b8218,0,dresden,Nikon_D70,Nikon_D70_0_19639.JPG,JPG,/datasets/synthbuster/dresden/Nikon_D70/Nikon_D70_0_19639.JPG
761cbb93-eadf-4545-a107-e82f55759369,0,dresden,FujiFilm_FinePixJ50_0,FujiFilm_FinePixJ50_1_8110.JPG,JPG,/datasets/synthbuster/dresden/FujiFilm_FinePixJ50_0/FujiFilm_FinePixJ50_1_8110.JPG
25518d04-dec3-4c68-ac1b-fc9e366ef870,1,polardiff,MIDJOURNEY,4935cae1-fcdc-4bbc-b50f-686ba4953179.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/4935cae1-fcdc-4bbc-b50f-686ba4953179.png
be9fc74c-874a-4cf9-8c5f-be86564071bd,0,dresden,Agfa_Sensor505-x_0,Agfa_Sensor505-x_0_1862.JPG,JPG,/datasets/synthbuster/dresden/Agfa_Sensor505-x_0/Agfa_Sensor505-x_0_1862.JPG
7d9129ca-dec2-449f-8d2d-36792a50ed67,1,polardiff,STABLE_DIFFUSION_1.,29dd54dd-0d05-48be-852e-29a3e59e480a.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_1./29dd54dd-0d05-48be-852e-29a3e59e480a.png
748fee07-71fd-4004-9ad1-8a03ee7963b1,1,polardiff,DALL.E_3,4f3cad00-4474-400a-94e7-a9acec33daca.png,png,/datasets/synthbuster/polardiff/DALL.E_3/4f3cad00-4474-400a-94e7-a9acec33daca.png
787bc0bd-10bb-46cd-9511-605e5469765f,1,polardiff,DALL.E_3,887e93ab-6a20-44be-a88b-ccdf65064b9e.png,png,/datasets/synthbuster/polardiff/DALL.E_3/887e93ab-6a20-44be-a88b-ccdf65064b9e.png
7b05965f-7cf9-426d-9812-73f69072c754,0,dresden,Casio_EX_Z150_0,Casio_EX-Z150_2_6028.JPG,JPG,/datasets/synthbuster/dresden/Casio_EX_Z150_0/Casio_EX-Z150_2_6028.JPG
58bb88aa-f4fb-4b72-9571-8b702d71fb8e,0,dresden,Kodak_M1063_0,Kodak_M1063_2_10833.JPG,JPG,/datasets/synthbuster/dresden/Kodak_M1063_0/Kodak_M1063_2_10833.JPG
5b218f25-0b4a-4d28-a787-14e39fbf6670,1,polardiff,MIDJOURNEY,94cbb320-99c4-4f23-8181-f5974a7e8e3c.png,png,/datasets/synthbuster/polardiff/MIDJOURNEY/94cbb320-99c4-4f23-8181-f5974a7e8e3c.png
71d794d9-c3d0-40c0-952f-3f9fde697c06,0,dresden,Agfa_DC-733s,Agfa_DC-733s_0_840.JPG,JPG,/datasets/synthbuster/dresden/Agfa_DC-733s/Agfa_DC-733s_0_840.JPG
f56a53f4-a46d-4dbd-a3c9-7530d8a39560,1,polardiff,STABLE_DIFFUSION_XL,efdc659d-14d3-46a3-922b-a66017c7843b.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_XL/efdc659d-14d3-46a3-922b-a66017c7843b.png
d7e140d2-bba1-4eca-a33d-83cf9ef0656e,1,polardiff,DALL.E_2,931e102e-473e-49b3-b16b-e76bf23527bc.png,png,/datasets/synthbuster/polardiff/DALL.E_2/931e102e-473e-49b3-b16b-e76bf23527bc.png
d74d8869-530a-4895-86e6-7998b260000b,1,polardiff,DALL.E_3,30d79127-dbd2-442b-98fa-ca822c05068d.png,png,/datasets/synthbuster/polardiff/DALL.E_3/30d79127-dbd2-442b-98fa-ca822c05068d.png
e42dc326-4e54-4ffa-9ced-f1711cc4f706,1,polardiff,STABLE_DIFFUSION_2.1,2e13bdf9-1d0d-4461-a765-67f890f27114.png,png,/datasets/synthbuster/polardiff/STABLE_DIFFUSION_2.1/2e13bdf9-1d0d-4461-a765-67f890f27114.png
ce5b362e-eda7-4603-98cb-bf8e56cb40cd,0,dresden,Samsung_NV15,Samsung_NV15_2_46476.JPG,JPG,/datasets/synthbuster/dresden/Samsung_NV15/Samsung_NV15_2_46476.JPG
8cee9435-bd69-4beb-9be6-bc0d4b606d2b,1,polardiff,FIREFLY,16f698a7-f7a0-4822-bcec-f017a49425ae.png,png,/datasets/synthbuster/polardiff/FIREFLY/16f698a7-f7a0-4822-bcec-f017a49425ae.png
